osm_id,barrier,bicycle,foot,amenity,parking,highway,direction,stop,waterway,power,information,tourism,name,historic,check_date,place,telenav:graph-enhancer,design,line_attachment,material,structure,triple_tower,addr:city,addr:housenumber,addr:street,bus,public_transport,ref,description,operator,operator:wikidata,horse,incline,motorcar,motorcycle,motor_vehicle,railway,surface,tracktype,landuse,leisure,natural,voltage,mtb:scale:imba,water,lanes,maxspeed,mtb:scale,ref:FFID,cables,access,addr:interpolation,resource,building,service,bridge,layer,tunnel,admin_level,boundary,name:de,name:en,name:es,name:fr,name:it,name:ru,type,wikidata,wikipedia,protection_title,description:en,roundtrip,route,network,public_transport:version,website,wheelchair,WKT
"5796610965",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1530","Oakridge Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.459286 49.8151055)"
"5796611012",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1415","Crawford Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4632597 49.8177489)"
"5796611590",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4610","Crawford Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4561222 49.8159312)"
"5796611667",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1536","Crawford Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4581491 49.8164935)"
"5796611668",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4471","Stewart Road West",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4548763 49.8233817)"
"5796611698",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4632","Parkridge Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4584169 49.8151676)"
"5796628644",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","2375","Harvard Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4365968 49.8174525)"
"5796628858",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4560","Lancaster Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4312495 49.8165567)"
"5796629366",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4588","Sallows Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4369441 49.8175358)"
"5796629387",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4550","Lancaster Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4317938 49.8171846)"
"5796629671",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4455","Sallows Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4366565 49.8225569)"
"5796629888",,,,,,,,,,,,,,,,,,,,,,,"Central Okanagan","4425","June Springs Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.3846316 49.821409)"
"5796630431",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","2415","Harvard Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4310107 49.8163855)"
"5796630437",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","2402","Harvard Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4365985 49.8176393)"
"5796630611",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4592","Sallows Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4369351 49.8169692)"
"5796632400",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4555","Sallows Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4366658 49.8176958)"
"5796633094",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4532","Sallows Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4369447 49.817626)"
"5796633288",,,,,,,,,,,,,,,,,,,,,,,"Central Okanagan","4430","June Springs Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.3845013 49.8212165)"
"5796633370",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","2520","Harvard Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4312758 49.8164948)"
"5796633406",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4488","Sallows Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4369355 49.8224672)"
"5796633452",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4751","Sallows Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4365758 49.8170125)"
"5796954426",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4764","Stewart Road West",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4547067 49.8111967)"
"5796954442",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4763","Stewart Road West",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4544026 49.8111881)"
"5796954583",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1861","Canyon Falls Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4515428 49.8048541)"
"5796954592",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4883","Westridge Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.456251 49.8070146)"
"5796954613",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1720","Canyon View Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4536542 49.8060969)"
"5796954644",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4765","Parkridge Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4565917 49.8103527)"
"5796954658",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4839","Woodridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4580596 49.8082771)"
"5796954664",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1527","Woodridge Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4572126 49.808696)"
"5796954698",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4886","Canyon Ridge Crescent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4542106 49.8069678)"
"5796954710",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4842","Parkridge Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.456182 49.8070508)"
"5796954741",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1519","Woodridge Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4581935 49.8084742)"
"5796954765",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1786","Mid Ridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4520306 49.8071727)"
"5796954775",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1520","Woodridge Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4581554 49.8086757)"
"5796954833",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4893","Canyon Ridge Crescent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4544601 49.8068861)"
"5796954842",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4771","Stewart Road West",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4511683 49.809088)"
"5796954860",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1895","Canyon Ridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4496628 49.8078504)"
"5796954884",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4874","Canyon Ridge Crescent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4532616 49.8062141)"
"5796954891",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4814","Canyon Ridge Crescent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4502511 49.8075962)"
"5796954897",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4873","Westridge Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.457267 49.8071478)"
"5796954901",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4847","Parkridge Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4559039 49.8070143)"
"5796954939",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4801","Canyon Ridge Crescent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4516938 49.8085146)"
"5796954988",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4775","Stewart Road West",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4486761 49.8083373)"
"5796955015",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4893","Parkridge Place",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4558341 49.80589)"
"5796955053",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1660","Elridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4557043 49.8092644)"
"5796955079",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1732","Canyon View Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4541101 49.8059714)"
"5796955086",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1652","Elridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4559727 49.8091994)"
"5796955108",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4861","Canyon Ridge Crescent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4517039 49.8055039)"
"5796955114",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1751","Mid Ridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.452962 49.8075388)"
"5796955120",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1783","Mid Ridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4522314 49.8070477)"
"5796955265",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4770","Stewart Road West",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4515639 49.8090411)"
"5796955278",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1553","Sunridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.456859 49.810149)"
"5796955284",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4871","Westridge Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4574035 49.8071657)"
"5796955296",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1542","Sunridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4569417 49.8103217)"
"5796955298",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4877","Canyon Ridge Crescent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4527587 49.8058349)"
"5796955314",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4797","Redridge Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4605032 49.8104984)"
"5796955334",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1717","Canyon View Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4534027 49.8060089)"
"5796955340",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4801","Parkridge Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4559574 49.8089631)"
"5796955341",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4780","Parkridge Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4566715 49.8096753)"
"5796955358",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","5055","Stewart Road East",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4459964 49.812019)"
"5796955395",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1729","Canyon View Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4541611 49.8057941)"
"5796955408",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4748","Parkridge Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4568973 49.8103806)"
"5796955416",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1525","Sunridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4579996 49.8098723)"
"5796955418",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1503","Sunridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4588626 49.8097728)"
"5796955469",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4920","Westridge Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.452342 49.8080054)"
"5796955478",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4765","Stewart Road West",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4543447 49.8111062)"
"5796955490",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4809","Canyon Ridge Crescent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4501314 49.8077633)"
"5796955537",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1554","Woodridge Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4563649 49.8091048)"
"5796955545",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4859","Parkridge Place",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4558945 49.8067392)"
"5796955659",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1503","Woodridge Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4598276 49.8080827)"
"5796955701",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4889","Canyon Ridge Crescent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4536692 49.8061526)"
"5796955709",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4862","Canyon Ridge Crescent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4518492 49.8057356)"
"5796955712",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4822","Canyon Ridge Crescent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4502183 49.8075266)"
"5796955731",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1655","Elridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4556066 49.8090955)"
"5796955790",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4835","Woodridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4581061 49.8084471)"
"5796955806",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4824","Westridge Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4602007 49.8080051)"
"5796955886",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4864","Parkridge Place",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4561761 49.8067761)"
"5796955955",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4775","Parkridge Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4562554 49.8098686)"
"5796955980",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1682","Larkridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4547448 49.8111357)"
"5796956038",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1665","Larkridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4552008 49.8107418)"
"5796956046",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4730","Redridge Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4599367 49.812138)"
"5796956051",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4817","Canyon Ridge Crescent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.449925 49.8075227)"
"5796956077",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4766","Stewart Road West",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4545327 49.8109509)"
"5796956087",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1481","Appleridge Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4596805 49.8122989)"
"5796956125",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4888","Parkridge Place",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4561125 49.8058817)"
"5796956156",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1524","Sunridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4580975 49.8100412)"
"5796956179",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4890","Westridge Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4568127 49.8068742)"
"5796956180",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4888","Westridge Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4574588 49.806989)"
"5796956216",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1845","Canyon Falls Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4517982 49.805478)"
"5796956247",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1842","Canyon Falls Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4520535 49.8055504)"
"5796956280",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4829","Westridge Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4598416 49.8080365)"
"5796956288",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1522","Sunridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.458228 49.8100095)"
"5796956327",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1512","Sunridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4587888 49.8099467)"
"5796956329",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4769","Stewart Road West",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4512864 49.8091356)"
"5796956331",,,,,,,,,,,,,,,,,,,,,,,"Central Okanagan","4675","June Springs Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.3842741 49.8095235)"
"5796956358",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4820","Stewart Road West",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4501837 49.8084707)"
"5796956455",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1884","Canyon Ridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4500422 49.8077759)"
"5796956471",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1523","Sunridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4581301 49.8098406)"
"5796956490",,,,,,,,,,,,,,,,,,,,,,,"Central Okanagan","4662","June Springs Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.3843668 49.8093535)"
"5796956497",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1856","Canyon Falls Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4517555 49.8047375)"
"5796956499",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4854","Canyon Ridge Crescent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4517219 49.8056995)"
"5796956571",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4832","Woodridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4577817 49.8082629)"
"5796956595",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1689","Larkridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4546287 49.8109717)"
"5796956604",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4711","Redridge Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.459703 49.8122364)"
"5796956605",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1496","Woodridge Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.460053 49.808221)"
"5796956616",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4800","Parkridge Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4562228 49.8088992)"
"5796956625",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4802","Canyon Ridge Crescent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4518717 49.8083754)"
"5796956871",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4796","Redridge Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4604892 49.8106785)"
"5796956899",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4878","Canyon Ridge Crescent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4533843 49.8062568)"
"5796956936",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1762","Mid Ridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4527727 49.8076716)"
"5796956984",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1524","Woodridge Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4580248 49.808707)"
"5796957197",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4716","Stewart Road East",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4462714 49.8119894)"
"5796957208",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1674","Larkridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4554074 49.8108631)"
"5796957214",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","4915","Westridge Drive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4530661 49.8079997)"
"5796957229",,,,,,,,,,,,,,,,,,,,,,,"Kelowna","1896","Canyon Ridge Court",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POINT (-119.4499077 49.8079364)"
